Measurement time:; 4/10/2017 15:17:31
Radiation device:; Synergy Accelerator
Energy:; 6 MV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 100 x 100 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 0,0; 36,2; 97,07; 288265,9; 92,27
0,0; 0,0; 35,0; 97,60; 289845,2; 92,81
0,0; 0,0; 33,8; 98,01; 291056,4; 93,38
0,0; 0,0; 32,6; 98,61; 292844,4; 93,91
0,0; 0,0; 31,3; 99,13; 294389,0; 94,30
0,0; 0,0; 30,2; 99,56; 295660,4; 94,81
0,0; 0,0; 29,0; 100,05; 297115,0; 95,23
0,0; 0,0; 27,7; 100,50; 298451,3; 95,87
0,0; 0,0; 26,5; 101,24; 300650,8; 96,29
0,0; 0,0; 25,3; 101,53; 301518,0; 96,80
0,0; 0,0; 24,1; 101,70; 302004,1; 97,29
0,0; 0,0; 22,9; 102,40; 304090,3; 97,66
0,0; 0,0; 21,7; 102,90; 305563,5; 98,06
0,0; 0,0; 20,5; 102,68; 304937,2; 98,65
0,0; 0,0; 19,3; 103,45; 307194,4; 99,12
0,0; 0,0; 18,1; 103,84; 308366,3; 99,49
0,0; 0,0; 16,9; 104,36; 309917,9; 99,77
0,0; 0,0; 15,7; 104,42; 310081,5; 99,91
0,0; 0,0; 14,5; 104,57; 310537,8; 100,00
0,0; 0,0; 13,3; 104,13; 309238,3; 99,94
0,0; 0,0; 12,1; 103,65; 307815,2; 99,40
0,0; 0,0; 10,9; 103,17; 306376,6; 98,90
0,0; 0,0; 9,7; 102,08; 303136,7; 97,78
0,0; 0,0; 8,4; 100,03; 297045,2; 96,07
0,0; 0,0; 7,2; 97,64; 289961,0; 93,45
0,0; 0,0; 6,0; 94,23; 279829,1; 90,22
0,0; 0,0; 4,8; 88,75; 263566,2; 85,32
0,0; 0,0; 3,6; 82,33; 244504,5; 78,61
0,0; 0,0; 2,4; 72,25; 214544,6; 69,19
0,0; 0,0; 1,2; 60,12; 178540,4; 57,82
0,0; 0,0; 0,0; 53,84; 159882,1; 51,50


Measurement time:; 4/10/2017 15:23:31
Radiation device:; Synergy Accelerator
Energy:; 6 MV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 50 x 50 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 0,0; 300,0; 20,26; 60128,8; 20,32
0,0; 0,0; 299,0; 20,43; 60631,9; 20,50
0,0; 0,0; 297,4; 20,71; 61461,7; 20,72
0,0; 0,0; 296,4; 20,86; 61915,0; 20,90
0,0; 0,0; 295,3; 20,92; 62089,6; 20,99
0,0; 0,0; 294,0; 21,06; 62505,3; 21,07
0,0; 0,0; 292,8; 21,33; 63303,9; 21,25
0,0; 0,0; 291,6; 21,48; 63740,6; 21,50
0,0; 0,0; 290,4; 21,63; 64181,6; 21,58
0,0; 0,0; 289,2; 21,66; 64271,6; 21,71
0,0; 0,0; 288,0; 21,76; 64567,8; 21,86
0,0; 0,0; 286,8; 21,97; 65210,4; 21,92
0,0; 0,0; 285,6; 22,05; 65422,7; 22,11
0,0; 0,0; 284,3; 22,19; 65837,7; 22,25
0,0; 0,0; 283,1; 22,53; 66870,1; 22,47
